token,class,count
動こう,WB_low,0
動機,WB_high,0
動機,WB_low,1
動画,WB_high,1
動画,WB_low,1
勘弁,WB_high,0
勘弁,WB_low,1
勝,WB_high,0
勝,WB_low,1
勝ち,WB_high,1
勝ち,WB_low,0
勝利,WB_high,3
勝利,WB_low,1
勝手,WB_high,0
勝手,WB_low,1
勝負,WB_high,2
勝負,WB_low,0
勤務,WB_high,16
勤務,WB_low,2
勧誘,WB_high,1
勧誘,WB_low,0
匂い,WB_high,1
匂い,WB_low,0
化,WB_high,6
化,WB_low,2
化学,WB_high,1
化学,WB_low,0
化学反応,WB_high,1
化学反応,WB_low,0
北上,WB_high,0
北上,WB_low,1
北方,WB_high,0
北方,WB_low,1
北海道,WB_high,2
北海道,WB_low,0
北野天満宮,WB_high,1
北野天満宮,WB_low,0
十分,WB_high,3
十分,WB_low,1
午前,WB_high,3
午前,WB_low,2
午前中,WB_high,6
午前中,WB_low,10
午後,WB_high,15
午後,WB_low,11
午後一,WB_high,1
午後一,WB_low,0
半,WB_high,3
半,WB_low,1
半ば,WB_high,1
半ば,WB_low,0
半休,WB_high,0
半休,WB_low,1
半分,WB_high,1
半分,WB_low,1
半年,WB_high,4
半年,WB_low,0
半年ぶり,WB_high,1
半年ぶり,WB_low,0
半日,WB_high,0
半日,WB_low,1
半期,WB_high,1
半期,WB_low,4
卒業祝い,WB_high,2
卒業祝い,WB_low,0
卓球,WB_high,1
卓球,WB_low,0
協力,WB_high,1
協力,WB_low,2
協力会社,WB_high,2
協力会社,WB_low,0
協業,WB_high,1
協業,WB_low,0
協議,WB_high,2
協議,WB_low,0
協賛,WB_high,1
協賛,WB_low,1
南禅寺,WB_high,0
南禅寺,WB_low,1
博報堂,WB_high,7
博報堂,WB_low,3
博多,WB_high,3
博多,WB_low,0
印象,WB_high,1
印象,WB_low,2
即決,WB_high,1
即決,WB_low,0
却下,WB_high,1
却下,WB_low,0
原因,WB_high,1
原因,WB_low,1
原料,WB_high,1
原料,WB_low,0
原田真二,WB_high,1
原田真二,WB_low,0
原稿,WB_high,2
原稿,WB_low,1
厳しい,WB_high,2
厳しい,WB_low,3
厳しかっ,WB_high,1
厳しかっ,WB_low,0
厳冬,WB_high,1
厳冬,WB_low,0
去年,WB_high,2
去年,WB_low,0
参加,WB_high,54
参加,WB_low,4
参加者,WB_high,1
参加者,WB_low,0
参考,WB_high,3
参考,WB_low,0
友人,WB_high,9
友人,WB_low,1
友達,WB_high,5
友達,WB_low,1
反応,WB_high,4
反応,WB_low,6
反映,WB_high,1
反映,WB_low,3
反省,WB_high,0
反省,WB_low,7
収益,WB_high,0
収益,WB_low,1
収穫,WB_high,1
収穫,WB_low,0
収録,WB_high,2
収録,WB_low,0
収集,WB_high,1
収集,WB_low,0
取って,WB_high,1
取って,WB_low,0
取りやめ,WB_high,1
取りやめ,WB_low,0
取り上げ,WB_high,1
取り上げ,WB_low,0
取り組み,WB_high,1
取り組み,WB_low,0
取引先,WB_high,1
取引先,WB_low,0
取得,WB_high,1
取得,WB_low,2
取扱,WB_high,0
取扱,WB_low,1
取材,WB_high,1
取材,WB_low,1
取組み,WB_high,0
取組み,WB_low,1
取返し,WB_high,1
取返し,WB_low,0
受けて,WB_high,2
受けて,WB_low,1
受け入れ,WB_high,1
受け入れ,WB_low,0
受付,WB_high,1
受付,WB_low,0
受注,WB_high,1
受注,WB_low,0
受診,WB_high,2
受診,WB_low,1
受講,WB_high,4
受講,WB_low,0
受賞,WB_high,1
受賞,WB_low,1
口,WB_high,1
口,WB_low,1
口論,WB_high,0
口論,WB_low,1
古い,WB_high,3
古い,WB_low,0
古川,WB_high,1
古川,WB_low,0
古庄,WB_high,1
古庄,WB_low,0
召集,WB_high,0
召集,WB_low,1
可愛,WB_high,1
可愛,WB_low,0
可愛い,WB_high,1
可愛い,WB_low,0
可笑し,WB_high,1
可笑し,WB_low,0
可笑しかっ,WB_high,1
可笑しかっ,WB_low,0
可能,WB_high,0
可能,WB_low,1
可能性,WB_high,1
可能性,WB_low,0
台湾,WB_high,1
台湾,WB_low,0
台湾料理,WB_high,1
台湾料理,WB_low,0
台無し,WB_high,1
台無し,WB_low,0
台風,WB_high,12
台風,WB_low,11
台風一過,WB_high,1
台風一過,WB_low,1
叱責,WB_high,0
叱責,WB_low,1
各人,WB_high,0
各人,WB_low,1
各所,WB_high,1
各所,WB_low,0
各社,WB_high,1
各社,WB_low,0
各種,WB_high,1
各種,WB_low,0
各部,WB_high,2
各部,WB_low,0
合い,WB_high,1
合い,WB_low,1
合同,WB_high,1
合同,WB_low,0
合意形成,WB_high,0
合意形成,WB_low,1
合格,WB_high,2
合格,WB_low,0
合理,WB_high,0
合理,WB_low,1
合理性,WB_high,0
合理性,WB_low,1
合間,WB_high,5
合間,WB_low,0
吉,WB_high,1
吉,WB_low,0
吉岡,WB_high,0
吉岡,WB_low,1
同い年,WB_high,1
同い年,WB_low,0
同じく,WB_high,1
同じく,WB_low,0
同僚,WB_high,5
同僚,WB_low,3
同士,WB_high,1
同士,WB_low,1
同席,WB_high,1
同席,WB_low,0
同意,WB_high,1
同意,WB_low,0
同感,WB_high,2
同感,WB_low,0
同時,WB_high,0
同時,WB_low,2
同期,WB_high,8
同期,WB_low,0
同様,WB_high,1
同様,WB_low,1
同級生,WB_high,3
同級生,WB_low,0
同行,WB_high,3
同行,WB_low,1
名,WB_high,1
名,WB_low,0
名刺,WB_high,1
名刺,WB_low,0
名前,WB_high,1
名前,WB_low,0
名曲,WB_high,1
名曲,WB_low,0
名残惜しかっ,WB_high,1
名残惜しかっ,WB_low,0
名言,WB_high,1
名言,WB_low,0
吐き気,WB_high,0
吐き気,WB_low,1
向かい風,WB_high,1
向かい風,WB_low,0
向き,WB_high,1
向き,WB_low,0
向け,WB_high,1
向け,WB_low,2
向上,WB_high,1
向上,WB_low,1
君,WB_high,1
君,WB_low,2
吞,WB_high,0
吞,WB_low,1
否定,WB_high,1
否定,WB_low,1
呑気,WB_high,0
呑気,WB_low,1
周,WB_high,1
周,WB_low,1
周り,WB_high,3
周り,WB_low,4
周年,WB_high,3
周年,WB_low,1
味,WB_high,2
味,WB_low,0
味の素,WB_high,0
味の素,WB_low,1
命,WB_high,1
命,WB_low,0
和やか,WB_high,0
和やか,WB_low,1
和歌山県庁,WB_high,1
和歌山県庁,WB_low,0
和菓子,WB_high,1
和菓子,WB_low,0
和菓子屋,WB_high,1
和菓子屋,WB_low,0
咳,WB_high,0
咳,WB_low,1
哀愁,WB_high,1
哀愁,WB_low,0
品,WB_high,1
品,WB_low,0
哉,WB_high,2
哉,WB_low,0
員,WB_high,12
員,WB_low,3
哲学書,WB_high,1
哲学書,WB_low,0
商品,WB_high,6
商品,WB_low,0
商工,WB_high,0
商工,WB_low,1
商談,WB_high,1
商談,WB_low,0
問題,WB_high,4
問題,WB_low,4
喉,WB_high,0
喉,WB_low,1
喜,WB_high,1
喜,WB_low,0
喧嘩,WB_high,1
喧嘩,WB_low,0
喬太郎,WB_high,1
喬太郎,WB_low,0
営業,WB_high,10
営業,WB_low,6
営業日,WB_high,0
営業日,WB_low,2
営業活動,WB_high,2
営業活動,WB_low,0
器,WB_high,2
器,WB_low,1
回,WB_high,5
回,WB_low,0
回り,WB_high,0
回り,WB_low,1
回復,WB_high,3
回復,WB_low,3
回復力,WB_high,0
回復力,WB_low,1
回答,WB_high,1
回答,WB_low,0
回転,WB_high,0
回転,WB_low,1
回避,WB_high,1
回避,WB_low,0
団らん,WB_high,1
団らん,WB_low,0
囲碁,WB_high,1
囲碁,WB_low,0
図,WB_high,1
図,WB_low,0
図書,WB_high,1
図書,WB_low,0
固執,WB_high,0
固執,WB_low,1
国葬,WB_high,2
国葬,WB_low,0
土日,WB_high,3
土日,WB_low,7
土曜,WB_high,0
土曜,WB_low,1
土曜日,WB_high,2
土曜日,WB_low,1
圧迫,WB_high,0
圧迫,WB_low,2
在り方,WB_high,1
在り方,WB_low,0
在宅,WB_high,12
在宅,WB_low,0
在来線,WB_high,0
在来線,WB_low,1
圭子,WB_high,0
圭子,WB_low,2
地上波,WB_high,0
地上波,WB_low,1
地下,WB_high,1
地下,WB_low,0
地下鉄,WB_high,1
地下鉄,WB_low,0
地位,WB_high,1
地位,WB_low,0
地元,WB_high,1
地元,WB_low,0
地味,WB_high,1
地味,WB_low,1
地域,WB_high,2
地域,WB_low,0
地方,WB_high,1
地方,WB_low,0
地獄,WB_high,1
地獄,WB_low,0
坂道,WB_high,1
坂道,WB_low,0
型,WB_high,2
型,WB_low,0
執筆,WB_high,7
執筆,WB_low,2
基,WB_high,1
基,WB_low,0
基本,WB_high,1
基本,WB_low,1
基本合意,WB_high,1
基本合意,WB_low,0
基準値,WB_high,1
基準値,WB_low,0
基点,WB_high,0
基点,WB_low,1
基盤,WB_high,1
基盤,WB_low,0
基礎,WB_high,1
基礎,WB_low,0
堂島川,WB_high,1
堂島川,WB_low,0
堂町,WB_high,1
堂町,WB_low,0
報告,WB_high,5
報告,WB_low,5
報道,WB_high,3
報道,WB_low,0
報酬,WB_high,0
報酬,WB_low,1
場,WB_high,2
場,WB_low,0
場合,WB_high,1
場合,WB_low,2
場所,WB_high,3
場所,WB_low,2
堺筋本町,WB_high,1
堺筋本町,WB_low,0
増加,WB_high,1
増加,WB_low,1
増強,WB_high,1
増強,WB_low,0
壁,WB_high,2
壁,WB_low,0
士,WB_high,1
士,WB_low,0
壮行,WB_high,1
壮行,WB_low,0
壮行会,WB_high,1
壮行会,WB_low,0
声,WB_high,4
声,WB_low,0
壱,WB_high,1
壱,WB_low,0
売り上げ,WB_high,1
売り上げ,WB_low,0
売り切れ,WB_high,1
売り切れ,WB_low,0
売れ行き,WB_high,1
売れ行き,WB_low,0
売上,WB_high,0
売上,WB_low,1
壺,WB_high,1
壺,WB_low,0
変,WB_high,0
変,WB_low,4
変わり目,WB_high,2
変わり目,WB_low,3
変化,WB_high,1
変化,WB_low,4
変更,WB_high,2
変更,WB_low,0
夏,WB_high,0
夏,WB_low,1
夏模様,WB_high,0
夏模様,WB_low,1
夕方,WB_high,6
夕方,WB_low,13
夕食,WB_high,3
夕食,WB_low,0
夕飯,WB_high,3
夕飯,WB_low,0
外,WB_high,4
外,WB_low,3
外出,WB_high,2
外出,WB_low,3
外来,WB_high,0
外来,WB_low,1
外気,WB_high,1
外気,WB_low,0
外部,WB_high,2
外部,WB_low,0
外食,WB_high,3
外食,WB_low,0
多,WB_high,0
多,WB_low,8
多い,WB_high,10
多い,WB_low,14
多かっ,WB_high,4
多かっ,WB_low,2
多き,WB_high,1
多き,WB_low,0
多く,WB_high,12
多く,WB_low,15
多め,WB_high,0
多め,WB_low,1
多岐,WB_high,1
多岐,WB_low,0
多忙,WB_high,2
多忙,WB_low,1
多数,WB_high,1
多数,WB_low,1
多方面,WB_high,1
多方面,WB_low,0
多角的,WB_high,1
多角的,WB_low,0
夜,WB_high,42
夜,WB_low,17
夜ご飯,WB_high,1
夜ご飯,WB_low,0
夜なべ,WB_high,0
夜なべ,WB_low,1
夜中,WB_high,1
夜中,WB_low,1
夜遅く,WB_high,1
夜遅く,WB_low,0
夜風,WB_high,2
夜風,WB_low,0
夢,WB_high,4
夢,WB_low,0
夢や,WB_high,1
夢や,WB_low,0
夢占い,WB_high,1
夢占い,WB_low,0
大,WB_high,1
大,WB_low,0
大きい,WB_high,1
大きい,WB_low,1
大きかっ,WB_high,1
大きかっ,WB_low,0
大きく,WB_high,7
大きく,WB_low,2
大げさ,WB_high,0
大げさ,WB_low,1
大トロ,WB_high,1
大トロ,WB_low,0
大丈夫,WB_high,2
大丈夫,WB_low,5
大事,WB_high,12
大事,WB_low,6
大人,WB_high,3
大人,WB_low,0
大人用,WB_high,1
大人用,WB_low,0
大会,WB_high,1
大会,WB_low,1
大分,WB_high,0
大分,WB_low,1
大切,WB_high,9
大切,WB_low,2
大勢,WB_high,2
大勢,WB_low,0
大報恩寺,WB_high,1
大報恩寺,WB_low,0
大変,WB_high,23
大変,WB_low,14
大好き,WB_high,6
大好き,WB_low,0
大学,WB_high,3
大学,WB_low,0
大学時代,WB_high,1
大学時代,WB_low,0
大学院,WB_high,1
大学院,WB_low,0
大差,WB_high,0
大差,WB_low,1
大広,WB_high,1
大広,WB_low,1
大手,WB_high,1
大手,WB_low,0
大明,WB_high,3
大明,WB_low,0
大根,WB_high,1
大根,WB_low,0
大河原,WB_high,1
大河原,WB_low,0
大津屋,WB_high,1
大津屋,WB_low,0
大親友,WB_high,1
大親友,WB_low,0
大詰め,WB_high,1
大詰め,WB_low,0
大阪,WB_high,11
大阪,WB_low,4
大阪ガス,WB_high,2
大阪ガス,WB_low,1
大雨,WB_high,1
大雨,WB_low,2
天ぷら,WB_high,1
天ぷら,WB_low,0
天井,WB_high,1
天井,WB_low,0
天候,WB_high,2
天候,WB_low,1
天気,WB_high,13
天気,WB_low,6
天気図,WB_high,0
天気図,WB_low,1
天満,WB_high,1
天満,WB_low,0
天満橋,WB_high,1
天満橋,WB_low,0
天王寺,WB_high,1
天王寺,WB_low,0
太田裕美,WB_high,1
太田裕美,WB_low,0
失態,WB_high,0
失態,WB_low,1
失敗,WB_high,1
失敗,WB_low,2
失格,WB_high,0
失格,WB_low,1
失礼,WB_high,1
失礼,WB_low,1
奇妙,WB_high,0
奇妙,WB_low,1
奇跡,WB_high,1
奇跡,WB_low,0
奈良,WB_high,1
奈良,WB_low,1
契機,WB_high,1
契機,WB_low,0
契約,WB_high,2
契約,WB_low,0
契約書,WB_high,2
契約書,WB_low,0
奥村,WB_high,3
奥村,WB_low,0
女々しい,WB_high,1
女々しい,WB_low,0
女史,WB_high,1
女史,WB_low,0
女子,WB_high,2
女子,WB_low,0
女子アナ,WB_high,1
女子アナ,WB_low,0
女子会,WB_high,1
女子会,WB_low,0
女性,WB_high,2
女性,WB_low,0
奴,WB_high,2
奴,WB_low,2
好き,WB_high,6
好き,WB_low,1
好きだ,WB_high,0
好きだ,WB_low,1
好きだ。,WB_high,1
好きだ。,WB_low,0
好み,WB_high,0
好み,WB_low,1
好天,WB_high,1
好天,WB_low,0
好意的,WB_high,1
好意的,WB_low,0
好調,WB_high,1
好調,WB_low,1
如実,WB_high,1
如実,WB_low,0
妊娠,WB_high,1
妊娠,WB_low,0
妻,WB_high,8
妻,WB_low,11
姉妹,WB_high,1
姉妹,WB_low,0
始動,WB_high,0
始動,WB_low,1
始業,WB_high,1
始業,WB_low,1
委縮,WB_high,0
委縮,WB_low,1
姪っ子,WB_high,2
姪っ子,WB_low,0
姿,WB_high,2
姿,WB_low,0
姿勢,WB_high,2
姿勢,WB_low,0
威圧的,WB_high,0
威圧的,WB_low,1
娘,WB_high,5
娘,WB_low,3
婆,WB_high,1
婆,WB_low,0
媒体,WB_high,3
媒体,WB_low,1
嫁,WB_high,1
嫁,WB_low,1
嫌,WB_high,1
嫌,WB_low,12
嫌い,WB_high,0
嫌い,WB_low,1
嫌いや,WB_high,1
嫌いや,WB_low,0
嫌がらせ,WB_high,0
嫌がらせ,WB_low,1
嫌気,WB_high,0
嫌気,WB_low,1
嬉し,WB_high,0
嬉し,WB_low,1
嬉しい,WB_high,12
嬉しい,WB_low,5
嬉しかっ,WB_high,8
嬉しかっ,WB_low,1
子,WB_high,2
子,WB_low,1
子ども,WB_high,4
子ども,WB_low,4
子供,WB_high,6
子供,WB_low,5
子供たち,WB_high,3
子供たち,WB_low,0
子育て,WB_high,1
子育て,WB_low,0
字,WB_high,1
字,WB_low,0
存在,WB_high,2
存在,WB_low,1
季節,WB_high,3
季節,WB_low,5
孤独,WB_high,1
孤独,WB_low,0
学び,WB_high,3
学び,WB_low,1
学ぼう,WB_high,1
学ぼう,WB_low,0
学校,WB_high,1
学校,WB_low,0
学生時代,WB_high,1
学生時代,WB_low,0
学童,WB_high,1
学童,WB_low,0
学級閉鎖,WB_high,0
学級閉鎖,WB_low,1
学習,WB_high,1
学習,WB_low,1
宇井,WB_high,1
宇井,WB_low,0
安い,WB_high,1
安い,WB_low,0
安住,WB_high,1
安住,WB_low,0
安倍,WB_high,1
安倍,WB_low,0
安倍さん,WB_high,1
安倍さん,WB_low,0
安倍晋三,WB_high,1
安倍晋三,WB_low,0
安堵,WB_high,2
安堵,WB_low,1
安定,WB_high,3
安定,WB_low,1
安心,WB_high,6
安心,WB_low,2
安心感,WB_high,1
安心感,WB_low,0
完了,WB_high,7
完了,WB_low,1
完全,WB_high,1
完全,WB_low,0
完勝,WB_high,1
完勝,WB_low,0
完成,WB_high,0
完成,WB_low,4
完璧,WB_high,1
完璧,WB_low,0
宗教団体,WB_high,1
宗教団体,WB_low,0
定例会,WB_high,1
定例会,WB_low,2
定常,WB_high,1
定常,WB_low,0
定年,WB_high,0
定年,WB_low,1
定年退職,WB_high,0
定年退職,WB_low,2
定性分析,WB_high,1
定性分析,WB_low,0
定時,WB_high,1
定時,WB_low,1
定期,WB_high,0
定期,WB_low,1
定期健康診断,WB_high,0
定期健康診断,WB_low,1
定番,WB_high,2
定番,WB_low,0
定着,WB_high,1
定着,WB_low,0
定義,WB_high,0
定義,WB_low,1
宝塚,WB_high,1
宝塚,WB_low,0
宝酒造,WB_high,2
宝酒造,WB_low,0
実,WB_high,0
実,WB_low,1
実り,WB_high,2
実り,WB_low,0
実務,WB_high,0
実務,WB_low,2
実家,WB_high,5
実家,WB_low,0
実感,WB_high,8
実感,WB_low,5
実施,WB_high,10
実施,WB_low,0
実現,WB_high,2
実現,WB_low,0
実直,WB_high,0
実直,WB_low,1
実行,WB_high,1
実行,WB_low,0
実装,WB_high,1
実装,WB_low,0
実証実験,WB_high,1
実証実験,WB_low,0
実践,WB_high,2
実践,WB_low,0
客,WB_high,0
客,WB_low,1
客室乗務員,WB_high,1
客室乗務員,WB_low,0
客観,WB_high,1
客観,WB_low,1
客観的,WB_high,0
客観的,WB_low,1
室,WB_high,0
室,WB_low,3
宮原,WB_high,1
宮原,WB_low,0
宴,WB_high,2
宴,WB_low,0
家,WB_high,13
家,WB_low,7
家で,WB_high,7
家で,WB_low,1
家事,WB_high,4
家事,WB_low,1
家庭,WB_high,1
家庭,WB_low,0
家庭内,WB_high,0
家庭内,WB_low,1
家庭菜園,WB_high,1
家庭菜園,WB_low,0
家族,WB_high,13
家族,WB_low,8
家族旅行,WB_high,1
家族旅行,WB_low,0
宿,WB_high,0
宿,WB_low,1
宿泊,WB_high,1
宿泊,WB_low,0
宿題,WB_high,0
宿題,WB_low,1
寂し,WB_high,1
寂し,WB_low,1
寂しい,WB_high,1
寂しい,WB_low,1
寂しく,WB_high,0
寂しく,WB_low,1
富士宮,WB_high,1
富士宮,WB_low,0
富裕層,WB_high,1
富裕層,WB_low,0
寒い,WB_high,0
寒い,WB_low,3
寒かっ,WB_high,1
寒かっ,WB_low,0
寒く,WB_high,3
寒く,WB_low,3
寝不足,WB_high,0
寝不足,WB_low,3
寝言,WB_high,1
寝言,WB_low,0
審査,WB_high,1
審査,WB_low,0
審査員,WB_high,1
審査員,WB_low,0
対処,WB_high,0
対処,WB_low,1
対外,WB_high,2
対外,WB_low,0
対応,WB_high,48
対応,WB_low,23
対策,WB_high,1
対策,WB_low,3
対話,WB_high,2
対話,WB_low,0
対談,WB_high,1
対談,WB_low,1
対象,WB_high,1
対象,WB_low,0
対面,WB_high,4
対面,WB_low,1
対馬,WB_high,0
対馬,WB_low,1
寿司,WB_high,2
寿司,WB_low,0
寿司屋,WB_high,1
寿司屋,WB_low,0
寿命,WB_high,0
寿命,WB_low,1
専念,WB_high,1
専念,WB_low,0
専門家,WB_high,1
専門家,WB_low,0
将棋,WB_high,2
将棋,WB_low,0
尊敬,WB_high,1
尊敬,WB_low,0
導入,WB_high,2
導入,WB_low,0
小さい,WB_high,1
小さい,WB_low,0
小ぶり,WB_high,0
小ぶり,WB_low,1
小学校,WB_high,3
小学校,WB_low,0
小学生,WB_high,3
小学生,WB_low,1
小林,WB_high,1
小林,WB_low,0
小林製薬,WB_high,1
小林製薬,WB_low,0
小野,WB_high,0
小野,WB_low,1
少ない,WB_high,5
少ない,WB_low,1
少なかっ,WB_high,0
少なかっ,WB_low,2
少なく,WB_high,7
少なく,WB_low,2
就寝,WB_high,1
就寝,WB_low,0
就業,WB_high,1
就業,WB_low,0
局,WB_high,11
局,WB_low,5
局内,WB_high,4
局内,WB_low,0
局員,WB_high,1
局員,WB_low,0
局部,WB_high,1
局部,WB_low,1
局長,WB_high,1
局長,WB_low,2
居,WB_high,0
居,WB_low,1
居心地,WB_high,1
居心地,WB_low,0
居酒屋,WB_high,3
居酒屋,WB_low,0
届け,WB_high,1
届け,WB_low,0
屋,WB_high,3
屋,WB_low,1
屋上,WB_high,1
屋上,WB_low,0
屋形船,WB_high,1
屋形船,WB_low,0
展,WB_high,1
展,WB_low,0
展示会,WB_high,2
展示会,WB_low,0
層,WB_high,1
層,WB_low,0
山,WB_high,1
山,WB_low,0
山々,WB_high,2
山々,WB_low,0
山あり谷あり,WB_high,1
山あり谷あり,WB_low,0
山口,WB_high,1
山口,WB_low,0
山場,WB_high,3
山場,WB_low,2
山行,WB_high,1
山行,WB_low,0
岡本,WB_high,6
岡本,WB_low,0
岩谷,WB_high,1
岩谷,WB_low,0
岸本,WB_high,1
岸本,WB_low,0
峠,WB_high,1
峠,WB_low,2
島津製作所,WB_high,0
島津製作所,WB_low,1
崎陽軒,WB_high,2
崎陽軒,WB_low,0
崩壊,WB_high,0
崩壊,WB_low,1
嵐,WB_high,1
嵐,WB_low,0
嵐山,WB_high,1
嵐山,WB_low,0
川口,WB_high,0
川口,WB_low,1
川崎,WB_high,0
川崎,WB_low,1
川村,WB_high,1
川村,WB_low,0
工場,WB_high,1
工場,WB_low,0
工夫,WB_high,1
工夫,WB_low,0
左,WB_high,0
左,WB_low,1
左右,WB_high,0
左右,WB_low,1
巨大,WB_high,1
巨大,WB_low,0
差,WB_high,0
差,WB_low,1
差し入れ,WB_high,1
差し入れ,WB_low,0
巻き,WB_high,0
巻き,WB_low,1
巻き返し,WB_high,0
巻き返し,WB_low,1
市場,WB_high,0
市場,WB_low,1
布団,WB_high,1
布団,WB_low,1
希望,WB_high,2
希望,WB_low,1
席,WB_high,2
席,WB_low,1
席巻,WB_high,1
席巻,WB_low,0
帯,WB_high,0
帯,WB_low,1
帰,WB_high,2
帰,WB_low,1
帰り,WB_high,5
帰り,WB_low,0
帰り道,WB_high,1
帰り道,WB_low,0
帰任,WB_high,1
帰任,WB_low,0
帰国,WB_high,0
帰国,WB_low,4
帰宅,WB_high,4
帰宅,WB_low,7
帰社,WB_high,1
帰社,WB_low,0
帰還,WB_high,1
帰還,WB_low,0
幕末,WB_high,0
幕末,WB_low,1
平,WB_high,1
平,WB_low,0
平たい,WB_high,1
平たい,WB_low,0
平和,WB_high,1
平和,WB_low,0
平坦,WB_high,1
平坦,WB_low,0
平戸,WB_high,1
平戸,WB_low,0
平日,WB_high,4
平日,WB_low,5
年,WB_high,11
年,WB_low,11
年代,WB_high,1
年代,WB_low,0
年寄り,WB_high,0
年寄り,WB_low,1
年度,WB_high,1
年度,WB_low,0
年度末,WB_high,0
年度末,WB_low,1
年末,WB_high,0
年末,WB_low,1
年生,WB_high,1
年生,WB_low,0
年賀状,WB_high,0
年賀状,WB_low,3
年長,WB_high,1
年長,WB_low,0
年間,WB_high,0
年間,WB_low,1
年齢,WB_high,1
年齢,WB_low,2
幸い,WB_high,2
幸い,WB_low,1
幸せ,WB_high,27
幸せ,WB_low,2
幸先,WB_high,1
幸先,WB_low,0
幸地,WB_high,1
幸地,WB_low,0
幸福,WB_high,2
幸福,WB_low,0
幸福度,WB_high,7
幸福度,WB_low,2
幸脇,WB_high,0
幸脇,WB_low,1
幸運,WB_high,1
幸運,WB_low,0
幹,WB_high,1
幹,WB_low,0
幼稚園,WB_high,1
幼稚園,WB_low,0
広,WB_high,0
広,WB_low,1
広い,WB_high,1
広い,WB_low,1
広く,WB_high,1
広く,WB_low,0
広告,WB_high,2
広告,WB_low,1
広範囲,WB_high,0
広範囲,WB_low,1
床,WB_high,1
床,WB_low,0
店,WB_high,7
店,WB_low,2
度,WB_high,3
度,WB_low,3
度合い,WB_high,0
度合い,WB_low,1
座,WB_high,1
座,WB_low,0
座り,WB_high,1
座り,WB_low,0
座席,WB_high,2
座席,WB_low,0
座組,WB_high,0
座組,WB_low,1
庭,WB_high,0
庭,WB_low,1
庭園,WB_high,1
庭園,WB_low,0
廃棄,WB_high,1
廃棄,WB_low,0
延命,WB_high,0
延命,WB_low,1
延期,WB_high,0
延期,WB_low,2
弁当,WB_high,1
弁当,WB_low,0
引き抜き,WB_high,1
引き抜き,WB_low,0
引き継ぎ,WB_high,1
引き継ぎ,WB_low,4
引合せ,WB_high,1
引合せ,WB_low,0
引継,WB_high,0
引継,WB_low,1
引継ぎ,WB_high,1
引継ぎ,WB_low,2
引越し,WB_high,1
引越し,WB_low,1
引退,WB_high,1
引退,WB_low,0
弟君,WB_high,1
弟君,WB_low,0
弱い,WB_high,1
弱い,WB_low,0
強,WB_high,1
強,WB_low,0
強い,WB_high,3
強い,WB_low,1
強かっ,WB_high,0
強かっ,WB_low,1
強く,WB_high,3
強く,WB_low,2
強制,WB_high,1
強制,WB_low,0
強力,WB_high,1
強力,WB_low,0
強打,WB_high,0
強打,WB_low,1
弾丸,WB_high,0
弾丸,WB_low,1
当たり前,WB_high,5
当たり前,WB_low,1
当分,WB_high,1
当分,WB_low,0
当初,WB_high,2
当初,WB_low,2
当日,WB_high,1
当日,WB_low,0
当時,WB_high,1
当時,WB_low,0
形,WB_high,2
形,WB_low,1
形式,WB_high,1
形式,WB_low,0
形態,WB_high,0
形態,WB_low,1
影響,WB_high,6
影響,WB_low,6
影響力,WB_high,0
影響力,WB_low,1
役,WB_high,0
役,WB_low,1
役割,WB_high,1
役割,WB_low,0
役員,WB_high,3
役員,WB_low,1
役職,WB_high,1
役職,WB_low,0
彼,WB_high,3
彼,WB_low,1
彼女,WB_high,1
彼女,WB_low,0
彼岸花,WB_high,1
彼岸花,WB_low,0
往復,WB_high,1
往復,WB_low,0
待ち,WB_high,1
待ち,WB_low,0
待機,WB_high,1
待機,WB_low,0
後,WB_high,22
後,WB_low,7
後ろ倒し,WB_high,0
後ろ倒し,WB_low,2
後ろ向き,WB_high,0
後ろ向き,WB_low,1
後任,WB_high,1
後任,WB_low,1
後半,WB_high,0
後半,WB_low,3
後周,WB_high,0
後周,WB_low,1
後回し,WB_high,1
後回し,WB_low,2
後者,WB_high,0
後者,WB_low,1
後輩,WB_high,16
後輩,WB_low,4
徒歩,WB_high,3
徒歩,WB_low,0
従姉,WB_high,1
従姉,WB_low,0
従来,WB_high,0
従来,WB_low,1
従業員,WB_high,1
従業員,WB_low,0
得意,WB_high,97
得意,WB_low,44
得策,WB_high,1
得策,WB_low,0
復帰,WB_high,2
復帰,WB_low,1
復活,WB_high,2
復活,WB_low,3
微妙,WB_high,1
微妙,WB_low,1
徳崎,WB_high,0
徳崎,WB_low,1
徹夜,WB_high,0
徹夜,WB_low,1
徹底,WB_high,1
徹底,WB_low,1
心,WB_high,7
心,WB_low,4
心中,WB_high,2
心中,WB_low,0
心地,WB_high,1
心地,WB_low,0
心地よい,WB_high,3
心地よい,WB_low,2
心地よく,WB_high,0
心地よく,WB_low,1
心強い,WB_high,1
心強い,WB_low,0
心強く,WB_high,2
心強く,WB_low,0
心苦しい,WB_high,0
心苦しい,WB_low,1
心身,WB_high,1
心身,WB_low,0
心遣い,WB_high,1
心遣い,WB_low,0
心配,WB_high,7
心配,WB_low,6
必死,WB_high,1
必死,WB_low,0
必要,WB_high,6
必要,WB_low,9
必要性,WB_high,1
必要性,WB_low,0
必須,WB_high,1
必須,WB_low,0
忍びなく,WB_high,0
忍びなく,WB_low,1
